"title","rating","travelDate","publishedDate","text","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website"
"Best Hotel to stay in Shimla","5","2019-06","2019-06-20","I stayed in this hotel for 4 nights.
This is the best hotel to stay in shimla.
The main advantage of this hotel is it is on the mall road and you can easily go by car.
The hospitality is awesome.
Rooms are very clean and well maintained.
Bathrooms are very clean and well maintained will all the modern amenities.
The travel desk is very polite and will arrange a perfect tour for sightseeing.
I would rate it 5/5.","https://www.tripadvisor.com/ShowUserReviews-g304552-d3418119-r683091414-Hotel_Marina-Shimla_Shimla_District_Himachal_Pradesh.html",,"50","181205685","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/cc/fa/b5/ankith04.jpg","50","1","3","www.tripadvisor.com/Profile/ankith04","Ankith Jain","EE5A4FB342BF94B7C5D821C09EF28852",,,,,"ankith04",,"Front Office Manager","690568654","en","2019-07-18","MarinaShimla","Dear Guest,

Thank you for staying at Marina Shimla recently. We are pleased to know that you had a fantastic and memorable stay and appreciated our warm and friendly hospitality and service provided by our colleagues.

Your appreciation of our team members motivates them to strive harder for excellence. 

It will be a pleasure hosting you again.

Warm Regards,
Sunil Chandel","Mall Road near Kamla Nehru Hospital, Milsington Estate, Shimla 171001 India","Shimla","India","171001",,"Mall Road","near Kamla Nehru Hospital, Milsington Estate","3418119","31.09695","Shimla, Shimla District, Himachal Pradesh","77.17689","Hotel Marina","411","4.2","17","17","39","143","195","https://www.tripadvisor.com/Hotel_Review-g304552-d3418119-Reviews-Hotel_Marina-Shimla_Shimla_District_Himachal_Pradesh.html","http://marinashimla.com"
"Luxurious with Great location and courteous Staff","4","2019-06","2019-06-17","Located just walking distance from the Mall  Road a Major City attraction. Luxurious place with very courteous staff. Hotel has 2 kind of rooms: With a Valley View and With a “Garden View”. Garden is not actually a garden. It is an enclosed lobby with artificial grass and sitting areas, common among a line of several room without any partition. It is covered by and well lot artificial Sky view. Good place to hang out but makes u crave for Natural light after a day. Sitting area in the “Garden” is nice cozy place to hangout. Hotel has sufficient Parking area, which is a bit hassle during peak seasons in the City. Rooftop bar is cool but only Snacks are served. Food is good.","https://www.tripadvisor.com/ShowUserReviews-g304552-d3418119-r682213680-Hotel_Marina-Shimla_Shimla_District_Himachal_Pradesh.html",,"284","422379595","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/2d/00/4b/caption.jpg","284","13","306","www.tripadvisor.com/Profile/vishalmahey","Vishal","D5E9BCA4BAB941E840628DD5F3F6549D",,"297596","Chandigarh, India","Chandigarh","vishalmahey",,,,,,,,"Mall Road near Kamla Nehru Hospital, Milsington Estate, Shimla 171001 India","Shimla","India","171001",,"Mall Road","near Kamla Nehru Hospital, Milsington Estate","3418119","31.09695","Shimla, Shimla District, Himachal Pradesh","77.17689","Hotel Marina","411","4.2","17","17","39","143","195","https://www.tripadvisor.com/Hotel_Review-g304552-d3418119-Reviews-Hotel_Marina-Shimla_Shimla_District_Himachal_Pradesh.html","http://marinashimla.com"
"No Value for Money","1","2023-04","2023-04-09","Dirty bedding: blood stains and hair
Toilets: Pathetic cleanliness with yellowish towels
Do not book PENTHOUSE: These are rarely used and mostly used for hotel storage as confirmed by one of the hotel house keeping staff. The location of penthouse is right above the hotel club and the loud vibrant music, screams would make your night into a nightmare.
On ground Staff is helpful but managers at the reception are very rude with Zero customer service. 
Do ask for dining bills upon check out as when we asked, they collected from their trash bins for us to verify
Bar is good while the food is average. You would find better options right outside the hotel.
Overall: 1 star but their prices are almost like a 5 star","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r885556727-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452389359","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","1200","0","1","www.tripadvisor.com/Profile/zenfuld2023","Zenful D","AF001A297DDA82C10EB45891CE5F69D7",,"295424","Dubai, United Arab Emirates","Dubai","zenfuld2023",,"Sales","887202444","en","2023-04-22","Rakesh Sharma","Dear Guest

Already replied to your same review but once again want to clear that its all different what you complained in hotel and you  shifted to other rooms on 3rd of April. Once again want to clarify that pent houses are one of our best accommodations and well in demand.

We have taken your point of concern regarding front office handling  seriously and  assure you will not be repeated in feature. Inconvince  highly regretted.","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Pleasant stay","4","2022-04","2023-03-29","The first thing that strikes the visitor is the facility of lift provided by the hotel from the parking area to the hotel. If travelling by your own conveyance, the parkin is the main problem but this problem is taken care by the management of the hotel. Courteous staff and delicious meals made the stay very pleasant. The best thing is the location. Right on the Mall, it's easy to walk around in the main city center.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r884093299-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452391608","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg","1200","12","214","www.tripadvisor.com/Profile/rachvino","Rachna","5A880ACF2DBC687DC5748CED26954280",,"1830829","Jammu, India","Jammu","rachvino",,"Sales","887202815","en","2023-04-22","Rakesh Sharma","Dear Guest,

Glad to know that your stay with was comfortable and will motivate us to better and better.

Thanks","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Highly Recommended","4","2022-10","2022-12-25","A beautiful place to stay.
service was good for me.

Rooms are good and also have decent view of Shimla from the Balconies.

Located at a brilliant location. Location cant be better.Located at the heart of Shimla in Mall road., so evening walks you will enjoy. If you have elderly people who cant use stairs, Talk to hotel people before booking. Rather when you book for any hotels in Shimla ask for wheel chair support.

Food you will not complain,They have a restaurant , 1 Brewery , 1 bar and a cafe.

They have few games in there but those are chargeable, But anyway you rather spend time in Mall road then in the game room.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r872776314-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452389949","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg","1200","3","25","www.tripadvisor.com/Profile/Deepakbang","Deepakbang","08584152893F20C84B67D2818249D672",,"297628","Bengaluru, India","Bengaluru","Deepakbang",,"Sales","887203036","en","2023-04-22","Rakesh Sharma","Dear Guest, 

Thank you for taking time out to share your experience. Glad to know that you enjoyed the location of the hotel and the facility along with the food of hotel. Pleasure to know that you found our staff guest friendly Looking forward to your next visit. ","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Good indo Chinese food","4","2022-12","2022-12-22","We’d dinner here this week as there were very few decent dining options on Mall Road. This hotel has a good indo Chinese restaurant and the food was good. We’d Hakka noodles, egg fried rice and chicken in hot garlic sauce with drinks. Service was slow, the food tasted excellent and they allowed us to use the lift from the hotel to get back to the bottom / car parking which was handy too. Highly recommend the place.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r872525619-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452391908","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg","1200","156","273","www.tripadvisor.com/Profile/MS1900","MS1900","14DC278DCEA4D26B5BEE7591F02BDCF1",,"227124","Bracknell, United Kingdom","Bracknell","MS1900",,"Sales","887203283","en","2023-04-22","Rakesh Sharma","Dear Guest, 

Thank you for taking time out to share your experience. Glad to know that you enjoyed the location of the hotel and the facility along with the food of hotel. Your Concern about slow service noted down and will be taken care of.","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Great place to stay","4","2022-09","2022-09-19","Great place , excellent if you are looking for a staycation or want to visit the Mall Road frequently as its right on the Mall Road 

Mr Anil is a great help and look him up if you want anything sorted , Meenu and the other Lady in the 7th Heaven restaurant were super helpful and awesome 

the good - on the Mall Road, Good food in all the restaurants/ Bar , brewed lager is awesome , staff is helpful , clean rooms , games area and microbrewery , fast room service 

The bad- too many stairs to climb even though there is a lift to check in , confusing lift structure with 3 lifts , no free parking , only one door key card per room , no double glazing so the dogs barking in the next building will disturb your sleep at night 

Will stay again","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r860909427-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"50","258860898","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/6d/e7/62/sumeetn.jpg","50","53","74","www.tripadvisor.com/Profile/SumeetN","SumeetN","97458D8EC7C6C34CC45418C82A51E14A",,"304551","New Delhi, India","New Delhi","SumeetN",,"Sales","965283226","en","2024-08-17","Rakesh Sharma","Dear Guest, 

Thank you for taking time out to share your experience. Glad to know that yard to your stay was comfortable and enjoyed  our food and services. Your word of appreciation will encourage the staff .","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Used to be prime location pristine property, not anymore.","3","2022-03","2022-09-13","I have been to Hotel Combermere many times since 2008 and this was the most recent trip post covid lockdown. The Best part about this hotel was their proximity to the big shimla parking which is gone now. The parking is squeezed and you can barely find any place there to park. The Hotel seems to be requiring major overhaul to keep up with the newer fancier options available in shimla and while the rooms are well appointed, they do feel aged now. Their buffet is nothing out of the world but their service makes up for it in the restaurant. 

If you are in Shimla, you may consider some other properties nearby as well for the price vs. quality you're getting for i'm certain to do that next time i'm in shimla and not just straightaway goto Combermere.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r860037034-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"205","19820636","https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/5c/avatar034.jpg","205","55","142","www.tripadvisor.com/Profile/TheDesiTraveller","TheDesiTraveller","0DC5BA717479FD017F7917EB607BDA62",,"304551","New Delhi, India","New Delhi","TheDesiTraveller",,,,,,,,"The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Good Experience","4","2022-08","2022-08-16","This time I visited for Restaurant expecting for its great food experience
Reaching there for a non-resident guest is tough esp. if you are coming from the lift area side with kids and senior citizens with you
First you are not allowed to use hotel lift (it's only for resident guests) 
Second, using public lift again a nightmare where you could had a direct access using hotel lift. It goes to the top (by changing lift) and then you have to come down to catch the hotel lift to reach the restaurant. Normally, it takes 25-30 min. time in casual rush hour.

Now on food side, this time it was kind of messy; service and food quality too has gone down than before; only 2 waiter staff for the whole place amde things going slow and messy; couldn't find it worth for the menu price","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r854414382-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"769","106805899","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/5d/ba/8b/jimmy0402.jpg","769","11","47","www.tripadvisor.com/Profile/Jimbeeam","Jimbee.am","DAF4F5656B78FB8EB30B24C7D4319AD3",,"304551","New Delhi, India","New Delhi","Jimbeeam",,"Sales","965283635","en","2024-08-17","Rakesh Sharma","Dear Guest, 

Thank you for taking time out to share your experience. Your point of concern noted and will be taken care of.","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Don’t stay here!","1","2022-04","2022-04-05","Rooms are very poorly lit, stale, taps broken, no charging points in the room, extremely poor wifi that disconnects after a few hours and a new code has to be generated from the reception, dirty and stained linen. Just all round poor. Service orientation is also poor. Cafe Sol is the only good thing about Combermere. Avoid this Hotel.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r833486556-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452387690","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","1200","7","7","www.tripadvisor.com/Profile/AIARG","AG","C0194DBECF5709E7080267625BD9C42C",,"297602","National Capital Territory of Delhi, India","National Capital Territory of Delhi","AIARG",,"Sales","887203988","en","2023-04-22","Rakesh Sharma","Dear guest,

Glad to know that you liked Café sol and enjoyed the delicious food there. Inconvince of any type highly regretted
but Sir just want to make a point here Hotel is unavoidable.....","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"POOR QUALITY ROOMS AND POOR STAFF","1","2022-01","2022-01-27","Very rude staff behaviour and poor and cold food is served as always and very smelly rooms and bathrooms. Avoid visiting this hotel. Bad entrance 

Rooms are terrible and staff mis behave with female guests. It's totally unsafe for ladies","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r826083269-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452390984","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg","1200","0","1","www.tripadvisor.com/Profile/Abhimansa789","Abhishek","75F434E0A0465202961395FB210C5903",,,,,"Abhimansa789",,,,,,,,"The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Food quality not satisfactory","3","2021-12","2021-12-17","Nice property but if you look for their buffet quality you will be disappointed. We stayed there for 3 days
15-16-17 December2021

Breakfast was not good. Dinner in Ala carte was also average 

Only cafe sol is good.  Mall road is nearby with its own lift facility","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r822279080-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,,,,,"0","3","www.tripadvisor.com/Profile/VaibhavJain25","Vaibhav Jain","91978FD49759A1BFC19ACF5D6143DA38",,,,,"VaibhavJain25",,,,,,,,"The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Wonderful Stay","5","2021-11","2021-11-23","Excellent stay with best of class services specially..Mr. Rakesh and Anil were really helpfull with each and everything.

Will be my first choice for A hotel to stay in Shimla..the location of the property is also good as it is bang on mall road with access to the lift which is a plus plus for elderly people as well.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r819846018-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452388955","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","1200","0","1","www.tripadvisor.com/Profile/Escape35170486665","Rohit Ghatak","A6CF23BEF45D1B818E8E220A98047917",,"297615","Gurugram (Gurgaon), India","Gurugram (Gurgaon)","Escape35170486665",,,,,,,,"The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Overall average. Location is best","3","2021-10","2021-10-19","First things first. It is probably the best located hotel in Shimla. They have their own lift which opens on the mall road. But the lift entrance from Cart Road is about 50 meters inside from the road, and entry is through the crowded public tourism lift passage. There is no point of alighting. So basically you have to get off from the vehicle on the road (Cart Road) itself, walk 50 mtrs / climb stairs through crowded municipal lift passage, and then reach the hotel lift. Parking is not available, although they help in parking at the municipal parking just opposite the hotel. This is a bit cumbersome and irritating. The rooms are neat and clean, service / housekeeping is good and responsive. ""Luxury"" rooms in new block are very small, with no balcony or view. Windows face the municipal lift and anyone can peep into your room from there. They have a good restaurant and bar, and another cafe (cafe Sol) and bar on top floor. Both are good. The restaurant is very small and expensive, although food is good. They do not reserve tables for their own guests, nor inform when table is available. In house guests also have to wait outside like everyone else, which is very irritating. Would request them to change this policy as I have not seen this anywhere that I have travelled. Even celebrated restaurants in hotels treat their own guests differently and take advance reservations for them. Tariff for lowest category of rooms (luxury) is about 7500/- ($100/-) per night (w/o bf) , which is quite steep for the quality of rooms and overall experience, which is at best average. Had it not been for the location, one could definitely give it a miss.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r815248212-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"804","181479635","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/d1/28/d3/devesh1967.jpg","804","15","258","www.tripadvisor.com/Profile/devesh1967","devesh1967","D3B5C2CA4709141444D7C2D340CB2374",,"304551","New Delhi, India","New Delhi","devesh1967",,,,,,,,"The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Not good experience","2","2021-10","2021-10-09","We wanted to visit the restaurant but the security guard restricted and it's very difficult to visit from cart road to mall side. We can't fight to security guard even he called the reception and they also said after telling them that we are coming for dine.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r813698230-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452386535","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","1200","0","2","www.tripadvisor.com/Profile/deepak2112015","Scorpio P","B95824F6625363A2F9EB22DC84BBF56F",,"304551","New Delhi, India","New Delhi","deepak2112015",,"Sales","965284273","en","2024-08-17","Rakesh Sharma","Dear Sir

Guests are allowed for dining from all hotel entries. Inconvience highely regretted","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Pathetic hotel","2","2021-07","2021-07-08","It is the worst hotel u can visit, small rooms with bad Lenin , worst part is there restaurant ,v had to wait atleast an hour daily for staff to take our order , they were rude n totally mismanaged hotel, guests were made to wait as if they r asking food for free, worst experience ,avoid going here.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r796123667-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452391546","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","1200","1","2","www.tripadvisor.com/Profile/480anilt","Anil T","E7391BAD1FA57DC0858F8EA2AFA97855",,"304554","Mumbai, India","Mumbai","480anilt",,"Sales","796381422","en","2021-07-09","Rakesh Sharma","Dear Guest,

Due to heavy tourist rush in shimla our all food outlets were packed. due to which delays happened.
Not taking this as excuse But really feeling bad for this. Sincerest apologies for this. ","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"GREAT LOCATION, UNPROFESSIONAL STAFF!","2","2021-07","2021-07-06","We booked Hotel Combermere after reading through the numerous reviews as we were going to shimla after 5 years to celebrate my birthday.
The only pros/advantage of this hotel is its private lift to the mall.
cons:
 We booked the junior suite room and expected it to be great but the view from the room was disappointing, there was no privacy at all and people walking through the bridge connecting the mall road and the public lift could simply peep into the room. We had to put on the curtains throughout our stay.

The in room dining menu was ridiculously expensive and we largely refrained from ordering food from the menu however, since our 3 year old son traveling along we had to order food at times.At one instance, we requested the room service to prepare suji kheer for the kid but the request was bluntly refused. I personally visited the restaurant and requested the manager, Mr. Chauhan for the kheer but he very rudely refused my request and said that staff is very busy and my request cant be entertained, I asked him if he can do it after an hour or so.. He again refused and told me that sooji was not available in the hotel and it cant be made.We then requested him to make dal without any tadka but they somehow missed the intruction and made the dal with tadka and chillies. We tried calling the room service to make fresh dal but no one picked up the call after repetetive attempts. My son did not eat a single. I called them again the next morning with my request for the kheer but it was again refused. We requested for Khichdi to which they obliged but charged 350 bucks for a bowl of khichdi.
Also, most of the staff members were not wearing the mask.We also faced issue with shower in the bathroom and had to call house keeping to fix the issue 
All in all the location of the hotel is great, bang on the mall road and room size is also decent but, attitude of the in room dining staff needs to be changed and they should should be a little empathic. You do not expect such experience after paying around 12.5k per night.We have never faced such behavior during our stays in the past.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r795811140-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"50","126307275","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/87/4b/cb/ashish4787.jpg","50","23","54","www.tripadvisor.com/Profile/Ashish4787","Ashish4787","0EA4C742BA032FC631F41E487F6FB8A8",,,,,"Ashish4787",,"Sales","795932287","en","2021-07-07","Rakesh Sharma","Dear Guest,

Feeling bad that your stay with us  was not comfortable and got some issues. you just want to kook food for your baby yourself
in hotel kitchen which is not permittable. Sorry but we will like to inform that Combermere is following covid protocol strictly and
no staff member is allowed without masks . Inconvience highely regreeted and assure you that your concern about attitude noted and will be taken care of...
","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
"Cheap and Best accommodation in shimla","4","2020-10","2021-05-31","This is the best place to spend your time in shimla as they offer a great view and great services to the tourists. I'm completely happy with their service. would recommend everyone to look for this hotel if you search for a place to stay in shimla.","https://www.tripadvisor.com/ShowUserReviews-g304552-d588617-r790702829-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452391289","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","1200","6","8","www.tripadvisor.com/Profile/rashi147","Rashi","E264CA52644213DF922634883DFFEE1E",,,,,"rashi147",,"Sales","790962127","en","2021-06-02","Rakesh Sharma","Dear Guest

Glad to know that your stay with us was comfortable and you enjoyed our services","The Mall, Shimla 171001 India","Shimla","India","171001",,"The Mall",,"588617","31.102173","Shimla, Shimla District, Himachal Pradesh","77.17724","Hotel Combermere Shimla","549","3.8","43","28","67","257","154","https://www.tripadvisor.com/Hotel_Review-g304552-d588617-Reviews-Hotel_Combermere_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","http://www.hotelcombermere.com/"
