"title","rating","travelDate","publishedDate","text","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website"
"Amezing Stay","5","2024-10","2024-10-16","Hotel Victory is a luxurious retreat in the heart of Shimla. The rooms are spacious and beautifully decorated, with breathtaking views. The food is delicious, and the service is impeccable. We had an amazing time and would highly recommend this hotel.","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144813-r974214753-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452390984","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg","1200","0","1","www.tripadvisor.com/Profile/Ranjitkumar8456164","Ranjit Kumar","AEEB735AD8BE4A6CBE04311E946C8FB5",,,,,"Ranjitkumar8456164",,"Owner","976448165","en","2024-10-24","Tushar Kukreja Official","Thank You for your valuable feedback . Hope to see you again soon","Victory Hotel Circular Road, The Mall Road Near Victory Tunnel, Shimla 171001 India","Shimla","India","171001",,"Victory Hotel Circular Road, The Mall Road","Near Victory Tunnel","1144813","31.104973","Shimla, Shimla District, Himachal Pradesh","77.16426","Hotel Victory","138","3.3","38","9","22","17","52","https://www.tripadvisor.com/Hotel_Review-g304552-d1144813-Reviews-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.hotelvictory.in/"
"Excellent stay","5","2024-09","2024-10-16","Our stay at Hotel Victory was a dream come true. The hotel is beautifully located, with amazing views. The rooms were clean and comfortable, perfect for relaxing. The food was fantastic, and the staff was always there to help. A truly unforgettable experience.","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144813-r974157064-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452387885","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","1200","0","1","www.tripadvisor.com/Profile/Ranjandas164h","Ranjan das","4B1A82770167D18053BF2FF685946867",,,,,"Ranjandas164h",,"Owner","976448183","en","2024-10-24","Tushar Kukreja Official","Thank You for your valuable feedback . Hope to see you again soon","Victory Hotel Circular Road, The Mall Road Near Victory Tunnel, Shimla 171001 India","Shimla","India","171001",,"Victory Hotel Circular Road, The Mall Road","Near Victory Tunnel","1144813","31.104973","Shimla, Shimla District, Himachal Pradesh","77.16426","Hotel Victory","138","3.3","38","9","22","17","52","https://www.tripadvisor.com/Hotel_Review-g304552-d1144813-Reviews-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.hotelvictory.in/"
"Worst hotel= hotel victory","1","2024-06","2024-06-17","The worst hotel ever, the owner tushar and balbir were very rude. Especially balbir kukreja doesnt have any sense to talk. The staff was very rude. There was no water supply all the time. Dont stay here ever. They even tried to stole things from our bags","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144813-r955483749-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452391546","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","1200","0","1","www.tripadvisor.com/Profile/467pulkits","Pulkit S","0860A2B1A00585E01F9F5BC189D60EB5",,,,,"467pulkits",,,,,,,,"Victory Hotel Circular Road, The Mall Road Near Victory Tunnel, Shimla 171001 India","Shimla","India","171001",,"Victory Hotel Circular Road, The Mall Road","Near Victory Tunnel","1144813","31.104973","Shimla, Shimla District, Himachal Pradesh","77.16426","Hotel Victory","138","3.3","38","9","22","17","52","https://www.tripadvisor.com/Hotel_Review-g304552-d1144813-Reviews-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.hotelvictory.in/"
"Good location but very small room","3","2024-06","2024-06-13","I stayed only one night - reached at 1 am, left at 8 am. Location is convenient 5 min walkable from old shimla bus stand where we were reaching in night. Room is extremely small, unlike what you see in photos. Toilet was clean. Hot water wasn’t an issue. Furniture was outdated. Rs. 3000 for such a small room didn’t feel worth but guess that’s the tourist season rate.","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144813-r954920483-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html",,"450","363974208","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/b1/ce/40/caption.jpg","450","17","21","www.tripadvisor.com/Profile/tejassshah1","Tejas Shah","A9AA97FA87A794044B99CAF9545E2762",,"297654","Pune, India","Pune","tejassshah1",,,,,,,,"Victory Hotel Circular Road, The Mall Road Near Victory Tunnel, Shimla 171001 India","Shimla","India","171001",,"Victory Hotel Circular Road, The Mall Road","Near Victory Tunnel","1144813","31.104973","Shimla, Shimla District, Himachal Pradesh","77.16426","Hotel Victory","138","3.3","38","9","22","17","52","https://www.tripadvisor.com/Hotel_Review-g304552-d1144813-Reviews-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.hotelvictory.in/"
"Felt cheated. Poor hotel.","1","2024-05","2024-06-09","We were searching for a good room for our holidays on booking.com and suddenly we saw a very beautiful hotel in Shimla, The pictures they had shown on booking.com were completely different from the front, meaning it was not good at all.When we asked that you do not have a window side room, he said, yes but you will have to pay Rs 6000 extra.
We gave a total of 19000 rupees for 4 days.They told us to cancel the booking which you have made through booking.com.We canceled the earlier booking, the city was new and it was evening time so we decided to stay there.
There was a lot of dust in the room, the window glasses were dirty, the shower was not working, the fan was also not working, both of them were repaired when I tried to tell them.The fan was making such a loud noise that night, that I was having trouble sleeping and the next day they changed the fan, fixed the shower but hot water was continuously coming from both the taps and I could not bathe.
We slept for a little longer so the time to wake up was 10:45 then we thought let's go and have breakfast, then I called around 11 am  the reception to order for breakfadt , he said that the time for breakfast is untill 10 am, still I will check  and let you know.
We waited for an hour but there was no call from Mr. We wasted our time for nothing. Unprofessional!! 
The staff there are very nice.
management is zero! The money was gone and there was no pleasure in staying there. Near Mall Road you will find many beautiful rooms with good prices , according to your budget. 
We should learn from these hoteliers how to take money by fooling people.
This is a real scam 😡","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144813-r954422375-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452388761","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","1200","3","14","www.tripadvisor.com/Profile/SamaptiD2","Samapti D","F431C8C99FF7DAB9A94104030C26C652",,"188107","Lausanne, Switzerland","Lausanne","SamaptiD2",,,,,,,,"Victory Hotel Circular Road, The Mall Road Near Victory Tunnel, Shimla 171001 India","Shimla","India","171001",,"Victory Hotel Circular Road, The Mall Road","Near Victory Tunnel","1144813","31.104973","Shimla, Shimla District, Himachal Pradesh","77.16426","Hotel Victory","138","3.3","38","9","22","17","52","https://www.tripadvisor.com/Hotel_Review-g304552-d1144813-Reviews-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.hotelvictory.in/"
"Terrible hotel pathetic services and tiny rooms","1","2024-05","2024-05-31","It's a hotel of 1000-1200 per room and they are charging differently from different customers. We paid 4500 per room for a bathroom sized room. With no facilities. The fan was not working. When asked for tea they said it's dinner time. When ordered lunch they said we have only chapati as we don't use tandoor so no naan available. Booked one room in triple occupancy but they didn't provide us separate bedding. Hot water cattle was there but without tea or sugar bags. They don't even have enough parking space. Every time one had to arrange his car when the other was leaving. Rooms are so small with no proper ventilation. The limited food they provide in their restaurant is tasteless. Overall it was a pathetic stay in this pathetic property. One more thing. They charged us 4500 for one room and in front of us they charged 2200 for the same room. And we met two families who paid them 23000 for two rooms.","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144813-r953128706-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html",,"50","102806678","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/20/b4/96/naveen-j.jpg","50","22","34","www.tripadvisor.com/Profile/299naveenj","Naveen J","1B1FDDB93A68E4CFC1EC3930351D1505",,"4025934","Nakodar, India","Nakodar","299naveenj",,,,,,,,"Victory Hotel Circular Road, The Mall Road Near Victory Tunnel, Shimla 171001 India","Shimla","India","171001",,"Victory Hotel Circular Road, The Mall Road","Near Victory Tunnel","1144813","31.104973","Shimla, Shimla District, Himachal Pradesh","77.16426","Hotel Victory","138","3.3","38","9","22","17","52","https://www.tripadvisor.com/Hotel_Review-g304552-d1144813-Reviews-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.hotelvictory.in/"
"Very bad customer orientation.","1","2024-05","2024-05-25","Very bad experience. We were arriving from Delhi by bus and because of traffic the bus was delayed by a few hours. And we found to our dismay that they had cancelled our booking of 2 rooms. It is peak season, they must have given these rooms at higher prices to others. Very disappointed with their behavior, they should have had the coutsey to call before cancelling.","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144813-r952354230-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452391234","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","1200","0","2","www.tripadvisor.com/Profile/Happiness06402676509","Happiness06402676509","C63E21FAB2AEBA6E7257FF9A37B278AA",,,,,"Happiness06402676509",,,,,,,,"Victory Hotel Circular Road, The Mall Road Near Victory Tunnel, Shimla 171001 India","Shimla","India","171001",,"Victory Hotel Circular Road, The Mall Road","Near Victory Tunnel","1144813","31.104973","Shimla, Shimla District, Himachal Pradesh","77.16426","Hotel Victory","138","3.3","38","9","22","17","52","https://www.tripadvisor.com/Hotel_Review-g304552-d1144813-Reviews-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.hotelvictory.in/"
"Excellent service and clean rooms ","5","2024-05","2024-05-05","I stayed with my friends n family for a couple of days and enjoyed the great hospitality , courteous ,welcoming staff behavior. 
My booking was done online initially. Later, I directly approached Mr.Tushar, owner of the hotel, and extended my family stay along with friends. 
I recommend you all to call Mr Tushar, and he will guide you  for a place to visit and make sure u r stay is comfortable. He has given us rooms for early check-in as a gesture. 
Mr Tushar phone no.+91 96252 40000.
Contact him for the best itenary n hotel suit room booking ","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144813-r949613228-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html",,"450","444904380","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/84/b3/bc/avatar.jpg","450","15","33","www.tripadvisor.com/Profile/darrenfor","darrenfor","FEB7DF890AE5D1117D5F235C22A397C4",,,,,"darrenfor",,,,,,,,"Victory Hotel Circular Road, The Mall Road Near Victory Tunnel, Shimla 171001 India","Shimla","India","171001",,"Victory Hotel Circular Road, The Mall Road","Near Victory Tunnel","1144813","31.104973","Shimla, Shimla District, Himachal Pradesh","77.16426","Hotel Victory","138","3.3","38","9","22","17","52","https://www.tripadvisor.com/Hotel_Review-g304552-d1144813-Reviews-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.hotelvictory.in/"
"Horrible","1","2024-04","2024-04-22","It is a horrible hotel. The reviews on Booking and Agoda are all fake, full of 10, rated all in the same day. The hotel is very bad, the rooms are ugly and damp.","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144813-r947880074-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452391715","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","1200","0","3","www.tripadvisor.com/Profile/D8549SBelenah","Elena H","E7F090773316180BD5CE9AB3C454B4F8",,,,,"D8549SBelenah",,,,,,,,"Victory Hotel Circular Road, The Mall Road Near Victory Tunnel, Shimla 171001 India","Shimla","India","171001",,"Victory Hotel Circular Road, The Mall Road","Near Victory Tunnel","1144813","31.104973","Shimla, Shimla District, Himachal Pradesh","77.16426","Hotel Victory","138","3.3","38","9","22","17","52","https://www.tripadvisor.com/Hotel_Review-g304552-d1144813-Reviews-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.hotelvictory.in/"
"Not Great","2","2024-03","2024-03-04","Description on Hotel Sites does not match reality. If you are looking to stay during the cold months give it a miss unless you are from the Arctic-No Heating. Electric heater needed and take a hot water bottle. 
Check room before you accept it including the bed. Our bed was actually ok. 
Hot Water was intermittent also.
Restaurant …. ‘Eating Area’ very cold, did not try any meals as breakfast said enough. 

Front room with view required, higher the better, as rear rooms face a retaining wall. 

Very expensive for what you get when compared with other places.","https://www.tripadvisor.com/ShowUserReviews-g304552-d1144813-r940860468-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html",,"1200","452387690","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","1200","22","72","www.tripadvisor.com/Profile/Grahber","Grahber","D17CE0BCFE00DD003BADE945102E201A",,,,,"Grahber",,,,,,,,"Victory Hotel Circular Road, The Mall Road Near Victory Tunnel, Shimla 171001 India","Shimla","India","171001",,"Victory Hotel Circular Road, The Mall Road","Near Victory Tunnel","1144813","31.104973","Shimla, Shimla District, Himachal Pradesh","77.16426","Hotel Victory","138","3.3","38","9","22","17","52","https://www.tripadvisor.com/Hotel_Review-g304552-d1144813-Reviews-Hotel_Victory-Shimla_Shimla_District_Himachal_Pradesh.html","https://www.hotelvictory.in/"
