"title","rating","travelDate","publishedDate","text","url","user/avatar","user/avatar/height","user/avatar/id","user/avatar/image","user/avatar/width","user/contributions/helpfulVotes","user/contributions/totalContributions","user/link","user/name","user/userId","user/userLocation","user/userLocation/id","user/userLocation/name","user/userLocation/shortName","user/username","ownerResponse","ownerResponse/connectionToSubject","ownerResponse/id","ownerResponse/lang","ownerResponse/publishedDate","ownerResponse/responder","ownerResponse/text","placeInfo/address","placeInfo/addressObj/city","placeInfo/addressObj/country","placeInfo/addressObj/postalcode","placeInfo/addressObj/state","placeInfo/addressObj/street1","placeInfo/addressObj/street2","placeInfo/id","placeInfo/latitude","placeInfo/locationString","placeInfo/longitude","placeInfo/name","placeInfo/numberOfReviews","placeInfo/rating","placeInfo/ratingHistogram/count1","placeInfo/ratingHistogram/count2","placeInfo/ratingHistogram/count3","placeInfo/ratingHistogram/count4","placeInfo/ratingHistogram/count5","placeInfo/webUrl","placeInfo/website"
"Best hotel in kashmir. Must visit hotel in kashmir. Mustr visit this hotel for best food and hospitality. Greatt staf.ff","5","2023-04","2023-04-28","Best hotel in kashmir. The service and hospitality is top notch. Rooms are spacious and cozy. Mr. Sajad was very kind and helpful & And the rest of the staff was also amazing. Food is veryyyyy tasty. ","https://www.tripadvisor.com/ShowUserReviews-g297623-d3653779-r888103891-Batra_Hotels_And_Residences-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"1200","452391715","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg","1200","0","1","www.tripadvisor.com/Profile/Freedom50078094549","Freedom50078094549","BCCB0E8E3622D7E9AB2180EA6EE86716",,,,,"Freedom50078094549",,"General Manager","888458170","en","2023-04-30","Jaydeep Bhat","Dear Guest,

Greetings from Batra Hotels & Residences- Srinagar !

Thank you for your feedback. I am glad that you enjoyed your experience with us. It is something out team members take great pride in. Thank you for appreciating our colleague Sajad for showcasing True Hospitality. 

We look forward to welcoming you back.

Best regards,
Jaydeep Bhat
General Manager","Pure Vegetarian Hotel Durganag, Dalgate, Dallake, Srinagar 190001 India","Srinagar","India","190001","Jammu and Kashmir","Pure Vegetarian Hotel","Durganag, Dalgate, Dallake","3653779","34.07521","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.83158","Batra Hotels And Residences","643","4.4","35","16","42","130","420","https://www.tripadvisor.com/Hotel_Review-g297623-d3653779-Reviews-Batra_Hotels_And_Residences-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","https://www.batrahotelsandresidences.com/"
"Wonderful experience.highly recommend ","5","2023-04","2023-04-27","Had a wonderful experience.very nice hospitality and service ….hotel is clean and food is very good ...Mr Ashish and Muzzafar were really helpful from the staff . Had a great stay…highly recommend ..must visit","https://www.tripadvisor.com/ShowUserReviews-g297623-d3653779-r888028933-Batra_Hotels_And_Residences-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"50","292515466","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6f/6e/8a/malvika89.jpg","50","4","12","www.tripadvisor.com/Profile/Malvika89","Malvika89","C7EB9EBF25B4A5075F5431025418CD3A",,,,,"Malvika89",,"General Manager","888458688","en","2023-04-30","Jaydeep Bhat","Dear Guest,

Greetings from Batra Hotels & Residences- Srinagar !

Thank you for your feedback. I am glad that you enjoyed your experience with us. It is something out team members take great pride in. Thank you for appreciating our Colleagues Ashish, Muzaffar, for showcasing True Hospitality. 

We look forward to welcoming you back.

Best regards,
Jaydeep Bhat
General Manager","Pure Vegetarian Hotel Durganag, Dalgate, Dallake, Srinagar 190001 India","Srinagar","India","190001","Jammu and Kashmir","Pure Vegetarian Hotel","Durganag, Dalgate, Dallake","3653779","34.07521","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.83158","Batra Hotels And Residences","643","4.4","35","16","42","130","420","https://www.tripadvisor.com/Hotel_Review-g297623-d3653779-Reviews-Batra_Hotels_And_Residences-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","https://www.batrahotelsandresidences.com/"
"Good place to stay but not worth as per the price paid","3","2016-04","2016-04-03","Good things:-
Nice Property
24X7 hot water (not in all room though)
Heating arrangments for most of the rooms
Nice location
small garden & TT for your children
Courteous & helpful staff
Nice food

Bad Things:-
Rooms are comparatively small
Very dim lights in the room
Toiletries could be better
Room service could be more quick
Annoying smell in the restaurant & in the paper cup
Last but very important which personally I didn't like at all:-
Hotel staff was cheering, shouting & whistling when India lost to West Indies in T20 World cup Semi Final","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r361368948-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"522","109136988","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/81/4c/5c/neeraj30101981.jpg","522","33","60","www.tripadvisor.com/Profile/Neeraj30101981","Neeraj30101981","9DB181C5152226281F2D523C4B886266",,"297615","Gurugram (Gurgaon), India","Gurugram (Gurgaon)","Neeraj30101981",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Be aware...The worst place to book.","1","2016-03","2016-03-26","Jamal resort is the worst place to book for anybody who visits Kashmir.We had booked an entire package  tour for kashmir through make- mytrip and we did not have a single problem anywhere but in this place.
   With the confirmation vouchers in our hand and the entire money paid they denied us booking and left us to stay outside in the kashmir cold for 2 hours.we were a group of  20 with mostly ladies and small kids.They just denied us 9 rooms point blank. Surprisingly there were an other two families that had the same experience along with us and in total that same  evening there were three booking that were denied.
  Please please be aware of the fraud ants that these people are.Never ever book this place coz you may be left out in the kashmir cold  and you will be forced to shift to some shabby place that they offer coz u are left with no other choice .","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r358711021-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,,,,,"6","14","www.tripadvisor.com/Profile/s0wmya_81","s0wmya_81","95E53DAA8145CE17F9A7F2C7FDE07D5E",,"297675","Coimbatore, India","Coimbatore","s0wmya_81",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Look for better options","3","2016-01","2016-03-17","It was not the worst place to be in but also nothing great for the price we paid. The breakfast is boringly same. The room heaters are not working properly so we had to borrow the portable room heater from the manager's office which is available only when he closes his office after dinner. Although the staff is helpful they have challenge in speaking english.","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r356285728-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"450","107446961","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/67/82/b1/malhar-d.jpg","450","35","55","www.tripadvisor.com/Profile/malhard","Malhar D","B2F631365612495F8D1559DF457ADB6F",,"293748","Dar es Salaam, Tanzania","Dar es Salaam","malhard",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Good property","5","2016-02","2016-03-10","So close to Dal Lake, Nishat Garden and Mughal Garden. co-operative and smiling staff. Good food..!! We stayed here for two days and loved the place. Clean and big rooms. Proper heating arrangements. Would love to visit them again soon.","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r354266883-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"50","176960431","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/8c/33/af/external-avatar.jpg","50","0","2","www.tripadvisor.com/Profile/VCP27","VCP27","2CB3E3E39D94022CA5ACF6830D5DBDB4",,"304554","Mumbai, India","Mumbai","VCP27",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Huge Property and No Service..","2","2015-10","2016-03-08","First we were provided a room where there was a stingy foul smell which didnt go even after using different kind of sprays.
Second, I found a huge spider on the wall..I mean really bad. After trying for a long time with those sprays etc, they werent able to take it out and left it there.
Third, The dish connection in our TV didnt work even after being told that they recharged it twice.
Then when i opened the water tap in bathroom, the water started streaming out of geyzer which was applied there with all open wires.
Finally after so many complaints and to the danger of electrocution, they changed our room (upgraded one) showing us like they were doing us a big favour.
Well to our surprise, the ""upgraded"" room had its own faults too. With half of the Switches not working or the intercom.
Then again, the dish was not working either, even after recharge which they told us that they did. When we told that its not possible to not have dish if you have recharged it. Then to my utter surprise,they tell us that they couldnt do it and also ""How does cable matter, you can sleep by 12, till that time, it will work"".
I am giving 2 stars only because breakfast was good. Other than that, nothing. Disappointing experience.
","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r353881967-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,,,,,"49","190","www.tripadvisor.com/Profile/NimishaAgr","NimishaAg","0536DF964DFAC957153765C1347FB32F",,"1062901","Ghaziabad, India","Ghaziabad","NimishaAgr",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Best for budget conscious people along with a touch of luxury","4","2016-01","2016-02-01","Pros - 
Property is neat and clean.
Proper heating arrangements.
Good food with a good variety.
Very courteous staff specially restaurant manager.
Very good room service.
Near by Dal lake

Cons - 
Little bit out of city.","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r344409462-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"50","169030158","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/13/32/0e/gaurav-r.jpg","50","5","27","www.tripadvisor.com/Profile/353gauravr","Gaurav R","C0744AD8CB172D10B7F415E114F554E3",,,,,"353gauravr",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Awesome place","5","2016-01","2016-01-31","I stayed in Jamal resort for 2 days and this place is really awesome. The staff is really cooperating and rooms were awesome too. The food was very tasty and all the facilities they promised were delivered.","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r344176384-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"300","169022836","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/13/15/74/er-deepakbhambri.jpg","300","6","31","www.tripadvisor.com/Profile/er_deepakbhambri","Deepak B","640D1AD811F6FE352741FE08756AAB64",,"297615","Gurugram (Gurgaon), India","Gurugram (Gurgaon)","er_deepakbhambri",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Very nice antique hotel","4","2015-12","2016-01-30","The resort is a wonderful antique property which gives a royal feel. The real kashmiri touch embodied in its walls, bulbs, tables, paintings etc. would mesmerize you. Its little far from the city but ten minutes walk from Dal lake. Very peaceful and affordable place relax.","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r343777112-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"900","170927245","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/30/24/8d/avatar.jpg","900","6","9","www.tripadvisor.com/Profile/Pankaj_advocate","Pankaj_advocate","65262DE862B732D27CF33CCC07193BF9",,"304551","New Delhi, India","New Delhi","Pankaj_advocate",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Awesome Experience","4","2016-01","2016-01-06","the property is well maintained.the size of the Rooms is small but well cleaned.the staff is friendly From Recieption to Resturent and Housekeeping with great service.the location of property is very nice. the heating is also very good in Rooms  Thnx from jamal  Resorts it was a nice stay for me and my family.i recomend everyone...","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r338060101-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"1200","452391125","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","1200","0","1","www.tripadvisor.com/Profile/Nariynan123","Nariynan123","712F638117759B23531A4DF88D87E017",,"304556","Chennai (Madras), India","Chennai (Madras)","Nariynan123",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Nice Property Excillent Service","2","2016-01","2016-01-06","I booked this Resort through make my trip and stayed for 03 nights with my wife.the property is very well maintained with a well disciplined staff.the resturent and housekeeping services are very good. The management is very good.the food was also very good especially the kashmiri dish waza chicken.Rooms are hot with heaters.I recomend everyone to come and  stay at Jamal Resorts.","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r338053025-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"1200","452391546","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","1200","0","1","www.tripadvisor.com/Profile/anusrat386","Nusrat  A","3C43C6433E3F6A63A851E6E725C7AB58",,"297615","Gurugram (Gurgaon), India","Gurugram (Gurgaon)","anusrat386",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Disappointing.","1","2016-01","2016-01-06","We stayed there for 1 night and were not very pleased with the whole experience. Looks OK from outside and lobby is clean too. The rooms are tiny and very dimly lit. Bathrooms too very dimly lit. The faucets, the fittings almost everything needed repair. The whole furniture in the room needed repair. Drawers had their handles broken, ply sticking out etc. Had to call room service about 3 times only to get them to bring us a electric kettle. 
The food was sub standard. Dinner was way too spicy. Soup had so much chilly, none of us could finish even half a bowl. The remaining items in the buffet were the same. B'fast had very little options, and was served cold. The restaurant furniture too was totally dilapidated. 
Not recommended. ","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r337918668-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"50","140597638","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/61/59/86/dademigoddess.jpg","50","22","24","www.tripadvisor.com/Profile/DaDemiGoddess","Sonakshi A","F4CB2E5A881475AD1316BE3592AEBBB7",,"644043","Noida, India","Noida","DaDemiGoddess",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"A place to avoid","1","2015-12","2016-01-04","This is a horrible place to stay. I had advised makemytrip.com for a four star property and they booked me and my family into this place. Firstly the room was not prepared for our arrival. Second, when there was a power failure no back was there and the intercom was not working. I went to check with the reception to my dismay it was locked and no one available. On a winter night with a proper heater imagine the plight of my family. Even the food was not good. There are protruding nails in the restaurant because of which my blazer was torn.","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r337261482-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"1007","133155496","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ef/ca/a8/kareem21.jpg","1007","117","211","www.tripadvisor.com/Profile/kareem21","kareem21","3908ECBF7DBB29276D209FF04CBF2BAE",,"295424","Dubai, United Arab Emirates","Dubai","kareem21",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Huge property centrally located near Dal make.","3","2015-12","2015-12-30","Good things-
I found it better place with large area than all hotels in nearby area.

Service is good.

Cleanliness scores high.

Near by places to visit would b Dal lake, Shikara ride, shalimar garden, mughal garden,shoping areas and restaurant.

In same campus they have their store for exquisite carpet,saree shawl,dry fruits and all handlooms.good place to see around and do some handicraft shopping from Jamal industries high standard manufacturing.bit pricy though.

Rooms are well equipped with LED TV,restaurant, heater,tea maker,cupboards and beautiful decorated beds with bed heater.

Things to improve-
Room sizes are just okay not very spacious.

Not much view from window as houses are around.

Food is just alright.

Power backup needs to be improved.
' 

Overall nice calm hotel to stay.","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r336097118-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"1080","726236063","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/49/7b/9f/caption.jpg","1080","133","280","www.tripadvisor.com/Profile/SangitaMangal","SangitaMangal","52F03CD492ACC4DC189D11A7FF098AB4",,"297586","Hyderabad, India","Hyderabad","SangitaMangal",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Excillent Hospitality","4","2015-12","2015-12-26","Hotel is located at a very Good  place. Its near to Dal lake. Hotel is very well maintained & offers great service. Rooms are very good & provides all the basic facilities. Hotel premises & rooms are properly cleaned. Service of staff is excellent & very helpful especially The General Manager Mr.Lateef  takes really good care of their guests. Hotel has a restaurant Tulip  which provides good food & buffet breakfast is also good which provides various options to choose from. Its a good  hotel & stay is very comfortable. So I m telling everybody to come to Jamal and have a good experience of Hospitality.","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r335146135-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,,,,,"0","1","www.tripadvisor.com/Profile/singhinderpal557","singhinderpal557","C5EBD71A37CC9CA5FCA9E1B8737C7C96",,"304551","New Delhi, India","New Delhi","singhinderpal557",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Awesome hospitality","5","2015-12","2015-12-13","Superb place and hospitality shown by each and every member of the team.
Will recommmend this place to everyone.....food is ok..
rooms are comfortable and warm. electric blankets and heaters. In room dining is quick and efficient. Near by Nishat garden and dal lake....one can do day trips to pahalgam, gulmarg and sonmarg etc...very convenient. drivers are very helpful and friendly.especially Mujaffar..superb person","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r332419288-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"1200","452387885","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","1200","3","1","www.tripadvisor.com/Profile/ravishekharsoma","ravishekharsoma","B7B68A016F7113987D641F2172DC86B3",,,,,"ravishekharsoma",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Good Place","4","2015-12","2015-12-09","Was there last year on a special occasion. Enjoyed my stay. Food was ok not very good. All meal was included. Bed was very much comfortable, but they don't hace good animities in room. Place is nice, quite far from airport. Taxi are very expensive in srinagar. Beautiful place. ","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r331728438-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"50","111046044","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/9e/6d/9c/arun-s.jpg","50","0","5","www.tripadvisor.com/Profile/256aruns","Arun S","21993A8FF2B594E14F2F9E9020D45F52",,"304551","New Delhi, India","New Delhi","256aruns",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Nice Place with Good Food","4","2015-10","2015-11-05","We were near the Nishat Gardens, so we decided to drop in to Jamal Resorts for Lunch. This is a nice resort, well done up & looks good too. The Restaurant is fairly large & well furnished. The Washrooms are also very clean (despite the shabby entrance door) & the Wash Basins have running Hot & Cold Water, which is a blessing to prevent your fingers from Freezing when you wash your hands. The food is good. We tried the Kashmiri Wazwan Waza Chicken with Butter Nan, Tawa Roti & Gulab Jamuns - it was very good. The Waza Chicken & Butter Nan were both very good. The prices are also very reasonable & the service though a bit slow, is good as the waiters are quite polite & helpful. There is also adequate parking available, so that's another plus point. I would recommend a visit whenever in the area.","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r324608309-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"1084","797087521","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/82/97/21/trevorsaldanha.jpg","1084","347","5705","www.tripadvisor.com/Profile/TrevorSaldanha","Trevor Saldanha","B0266DD058C4CC6A70C929A302FDD090",,"304554","Mumbai, India","Mumbai","TrevorSaldanha",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
"Thanks for your hospitality","5","2015-10","2015-11-03","Touristy, lively, contemporary, bustling……. list of adjectives will fill the place to describe Jamal Resort.

A bond of affection and golden memories with this hotel I am taking away to my land. With super hospitality provided by staffs and  owner calling me for my another visit.

The  USP of  Jamal  Resort is that it is located in the midst of Nishad Garden, Shalimar Garden and Dal Lake.","https://www.tripadvisor.com/ShowUserReviews-g297623-d1625318-r324331687-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html",,"1200","452389741","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","1200","0","1","www.tripadvisor.com/Profile/shamshadh2015","Shamshad H","BE184184A47F8232971712398FCB72AF",,"297591","Bihar, India","Bihar","shamshadh2015",,,,,,,,"JCI Complex, Ishber Nishat, Srinagar 191123 India","Srinagar","India","191123","Jammu and Kashmir","JCI Complex, Ishber","Nishat","1625318","34.133244","Srinagar, Srinagar District, Kashmir, Jammu and Kashmir","74.876686","Jamal Resorts","222","3.6","29","20","35","72","66","https://www.tripadvisor.com/Hotel_Review-g297623-d1625318-Reviews-Jamal_Resorts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","http://www.jamalresorts.com/"
